2021-11-13 10:10:04,Scampi Tail,$61.12
2021-11-02 21:51:33,Compound - Strawberry,$15.46
2021-11-23 14:06:35,Doilies - 8 Paper,$69.73
2021-11-19 18:25:06,Tea - Honey Green Tea,$17.85
2021-11-27 14:45:36,Wine - Domaine Boyar Royal,$47.35
2021-11-02 11:37:31,Lid - 0090 Clear,$5.34
2021-11-01 22:45:28,Oneshot Automatic Soap System,$41.17
2021-11-04 00:33:49,Sorrel - Fresh,$31.75
2021-11-03 00:28:29,Nut - Walnut Pieces,$75.00
2021-11-15 12:50:20,Pancetta,$21.51
2021-11-29 22:29:00,Wine - Taylors Reserve,$2.33
2021-11-08 17:43:04,Onions - Pearl,$26.75
2021-11-08 16:26:26,Lamb - Whole Head Off,$97.30
2021-11-23 22:04:45,Lamb - Rack,$44.53
2021-11-29 21:23:52,Beans - Butter Lrg Lima,$49.00
2021-11-15 19:13:03,Garlic - Primerba Paste,$61.81
2021-11-27 06:04:24,Oil - Safflower,$51.48
2021-11-03 17:01:03,Towels - Paper / Kraft,$55.17
2021-11-21 21:31:34,Tea - Earl Grey,$0.04
2021-11-14 11:52:40,Garbag Bags - Black,$79.06
2021-11-07 03:14:27,Cheese - Swiss,$52.12
2021-11-02 14:29:05,Cheese - Briedanish,$80.71
2021-11-08 20:35:15,Calypso - Pineapple Passion,$19.69
2021-11-03 13:02:37,Carrots - Mini Red Organic,$72.34
2021-11-13 23:43:22,Pumpkin,$32.87
2021-11-20 16:54:19,Juice Peach Nectar,$98.95
2021-11-18 00:35:52,Flour - Masa De Harina Mexican,$74.11
2021-11-26 03:05:25,Beef - Striploin Aa,$63.28
2021-11-08 21:41:59,Wine - Zinfandel California 2002,$89.97
2021-11-11 14:00:41,Pears - Anjou,$90.73
2021-11-08 20:19:23,Vermouth - White Cinzano,$5.93
2021-11-22 08:44:58,Wine - White Ej,$31.41
2021-11-13 14:13:27,Sardines,$55.83
2021-11-23 13:42:34,Alize Red Passion,$86.66
2021-11-28 23:04:38,Loquat,$78.07
2021-11-24 07:09:36,Vodka - Smirnoff,$67.46
2021-11-19 18:14:47,Bacardi Mojito,$75.77
2021-11-21 13:56:25,Langers - Mango Nectar,$60.86
2021-11-06 19:44:12,Tandoori Curry Paste,$85.65
2021-11-07 10:14:27,Cheese - Stilton,$9.58
2021-11-25 04:10:26,Longos - Lasagna Beef,$16.17
2021-11-11 09:30:45,Basil - Fresh,$79.54
2021-11-03 01:10:32,Peas - Frozen,$56.67
2021-11-15 22:34:34,Maple Syrup,$5.80
2021-11-24 13:31:58,Veal - Tenderloin Untrimmed,$77.38
2021-11-10 00:39:02,Beets - Candy Cane Organic,$82.57
2021-11-24 02:57:00,Pail - 4l White With Handle,$81.75
2021-11-01 05:17:39,Baking Soda,$14.63
2021-11-15 02:36:19,Cabbage - Savoy,$73.19
2021-11-11 22:12:54,Cookies - Amaretto,$28.35
2021-11-24 05:18:27,Artichokes - Jerusalem,$31.69
2021-11-12 06:07:07,Lettuce - Mini Greens Whole,$36.97
2021-11-10 18:17:39,Flour - Pastry,$95.76
2021-11-01 00:01:49,Cup - 6oz Foam,$54.95
2021-11-29 14:31:14,Crab - Meat,$36.31
2021-11-14 13:16:23,Dates,$41.42
2021-11-16 10:27:47,Soup - Campbells Classic Chix,$0.82
2021-11-15 13:14:45,Lettuce Romaine Chopped,$52.14
2021-11-09 06:43:43,Pasta - Orecchiette,$1.89
2021-11-29 00:15:00,Nut - Pine Nuts Whole,$59.44
2021-11-13 08:01:20,Fudge - Chocolate Fudge,$66.11
2021-11-02 00:52:35,Pastry - Carrot Muffin - Mini,$53.14
2021-11-10 20:27:50,Myers Planters Punch,$11.89
2021-11-27 08:03:00,Pork - Caul Fat,$60.22
2021-11-26 15:16:44,Lychee - Canned,$20.91
2021-11-27 01:57:18,Mace Ground,$84.38
2021-11-25 15:45:12,Pineapple - Regular,$38.30
2021-11-29 18:23:21,Gloves - Goldtouch Disposable,$33.62
2021-11-07 06:54:37,Schnappes - Peach Walkers,$85.89
2021-11-03 06:14:19,Mustard - Dijon,$76.13
2021-11-24 04:01:42,Food Colouring - Pink,$6.95
2021-11-04 00:05:03,Plasticknivesblack,$23.41
2021-11-13 17:07:44,Wine - Placido Pinot Grigo,$8.54
2021-11-09 07:43:06,General Purpose Trigger,$84.22
2021-11-28 02:19:09,Mace,$52.71
2021-11-04 04:24:22,Smoked Tongue,$68.80
2021-11-29 04:40:30,Rice - Basmati,$28.50
2021-11-10 21:14:47,Lotus Rootlets - Canned,$84.36
2021-11-21 04:03:28,Juice - Grapefruit 341 Ml,$27.82
2021-11-05 03:48:33,Snails - Large Canned,$34.97
